postal_code,population
8514,4413
8515,4584
8518,4886
8520,27364
8525,4699
8527,53370
8528,306
8530,7933
8533,6885
8534,12603
8535,5338
8536,20015
8540,46108
8542,5102
8550,19105
8551,5455
8553,665
8554,3753
8555,859
8558,6342
8559,4890
8560,3572
8561,221
8562,5316
8608,976
8609,13420
8610,29704
8611,27669
8618,37760
8619,21942
8620,14475
8628,8645
8629,12202
8638,22334
8640,7716
8641,3553
8648,31485
8690,18106
8691,14829
8701,90750
8720,774
8721,20116
8722,10932
8723,30739
8724,40960
8730,4672
8731,19572
8732,1450
8733,2735
8734,7543
8735,2913
8736,12283
8738,1000
8740,1972
8741,2434
8742,23803
8750,3416
8751,4123
8752,1986
8753,62541
8755,24261
8757,29551
8758,6910
8759,29406
8801,8472
8802,4035
8804,2742
8805,11985
8807,36918
8808,83
8809,6368
8810,8357
8812,14019
8816,45437
8817,44057
8820,38787
8821,350
8822,29730
8823,8923
8824,11980
8825,4585
8826,5731
8827,4577
8828,2163
8829,3695
8830,18131
8831,42776
8832,2854
8833,8665
8835,10113
8836,3791
8837,15175
8840,16222
8844,37851
8846,13329
8848,8298
8850,8092
8852,17090
8853,5193
8854,55413
8857,39349
8858,139
8859,21244
8861,52369
8863,12073
8865,29045
8867,4973
8869,6747
8872,18517
8873,48858
8876,21871
8879,23146
8880,4514
8882,15694
8884,8010
8886,7000
8887,1084
8889,9898
8890,16
8901,54776
8902,40718
8904,13647
10001,20673
10002,79092
10003,55261
10004,3084
10005,7130
10006,3011
10007,6975
10009,60102
10010,31114
10011,50239
10012,23735
10013,27205
10014,31564
10016,53386
10017,16287
10018,5211
10019,42110
10020,0
10021,42260
10022,30940
10023,59417
10024,57868
10025,92284
10026,33636
10027,58910
10028,44285
10029,74699
10030,26722
10031,55708
10032,56406
10033,53081
10034,38435
10035,33447
10036,24441
10037,16824
10038,19716
10039,24127
10040,40859
10044,11396
10065,31295
10069,5172
10075,25385
10103,3
10110,0
10111,0
10112,0
10115,0
10119,90
10128,59413
10152,0
10153,0
10154,0
10162,1656
10165,2
10167,0
10168,0
10169,0
10170,2
10171,0
10172,0
10173,2
10174,0
10177,0
10199,9
10271,0
10278,0
10279,0
10280,7801
10282,4629
10301,39065
10302,18856
10303,26122
10304,41338
10305,41043
10306,54598
10307,13954
10308,26941
10309,32182
10310,24651
10311,0
10312,58521
10314,83604
10451,45139
10452,74968
10453,77928
10454,37026
10455,39374
10456,85861
10457,69941
10458,78958
10459,46928
10460,56913
10461,49231
10462,74753
10463,65414
10464,4396
10465,41131
10466,66964
10467,95723
10468,75014
10469,65056
10470,14967
10471,21363
10472,65668
10473,57838
10474,12212
10475,39574
10501,1210
10502,5304
10503,102
10504,7884
10505,845
10506,5715
10507,6309
10509,19153
10510,9716
10511,2197
10512,25209
10514,11831
10516,5183
10517,536
10518,1258
10519,311
10520,12368
10522,10495
10523,7331
10524,4342
10526,1790
10527,901
10528,12029
10530,12180
10532,4820
10533,7187
10535,553
10536,10607
10537,2397
10538,16274
10541,25980
10543,19505
10545,115
10546,1266
10547,7523
10548,3207
10549,16354
10550,36513
10552,19004
10553,10034
10560,4505
10562,31108
10566,23106
10567,19526
10570,12470
10573,37416
10576,5046
10577,6475
10578,674
10579,8585
10580,16617
10583,38046
10588,2235
10589,7837
10590,6700
10591,22044
10594,4988
10595,7870
10596,1707
10597,960
10598,27951
10601,11053
10603,16693
10604,11026
10605,17674
10606,16181
10607,6685
10701,62358
10703,19819
10704,29307
10705,38041
10706,8350
10707,9813
10708,20642
10709,8992
10710,24251
10801,39992
10803,12218
10804,13734
10805,17675
10901,22879
10910,20
10911,2
10913,5433
10914,410
10915,115
10916,4437
10917,1947
10918,11540
10919,1029
10920,8450
10921,4066
10922,1537
10923,8623
10924,12588
10925,4489
10926,3169
10927,11631
10928,4101
10930,8897
10931,1008
10932,58
10933,471
10940,47540
10941,13647
10950,46882
10952,38459
10953,251
10954,22417
10956,31019
10958,3242
10960,14773
10962,5826
10963,4272
10964,1358
10965,14475
10968,2315
10969,1250
10970,9799
10973,2102
10974,3100
10975,278
10976,2024
10977,58459
10979,233
10980,13155
10983,5433
10984,2819
10985,58
10986,1952
10987,3318
10988,882
10989,8970
10990,20160
10992,9461
10993,4652
10994,6962
10996,6753
10998,3093
11001,26199
11003,40637
11004,13249
11005,1240
11010,22894
11020,5759
11021,16725
11023,8715
11024,7802
11030,17283
11040,39461
11042,242
11050,29376
11096,8194
11101,25241
11102,33566
11103,38309
11104,26798
11105,35953
11106,38142
11109,3517
11201,50220
11203,75090
11204,76442
11205,40054
11206,80977
11207,92591
11208,93812
11209,67335
11210,61212
11211,88979
11212,83737
11213,62910
11214,86224
11215,62687
11216,53623
11217,35443
11218,74106
11219,90004
11220,98531
11221,78220
11222,36406
11223,76968
11224,45679
11225,56159
11226,100574
11228,40607
11229,77840
11230,84195
11231,32920
11232,28093
11233,66412
11234,86011
11235,75819
11236,92722
11237,49629
11238,48590
11239,12929
11351,0
11354,52891
11355,84192
11356,23122
11357,37726
11358,36781
11359,0
11360,17964
11361,27829
11362,17176
11363,6839
11364,33535
11365,40950
11366,13165
11367,40221
11368,108904
11369,37983
11370,39285
11371,0
11372,65544
11373,99771
11374,42358
11375,66320
11377,88572
11378,34189
11379,33879
11385,97406
11411,18243
11412,34203
11413,38414
11414,25301
11415,18853
11416,24560
11417,28603
11418,35833
11419,46867
11420,43872
11421,38644
11422,30104
11423,29514
11424,0
11425,0
11426,17166
11427,23062
11428,18970
11429,24756
11430,184
11432,59664
11433,32212
11434,58041
11435,53002
11436,17704
11451,0
11501,18700
11507,7185
11509,2481
11510,32460
11514,4536
11516,7344
11518,10292
11520,42671
11530,26520
11542,26739
11545,11799
11547,777
11548,2751
11549,2922
11550,55764
11552,23090
11553,25444
11554,36698
11556,17
11557,7640
11558,8210
11559,7930
11560,6306
11561,36170
11563,21784
11565,8478
11566,34677
11568,4488
11569,1356
11570,25732
11572,29878
11575,16135
11576,12021
11577,11919
11579,4957
11580,39160
11581,20268
11590,44612
11596,10203
11598,12955
11691,59015
11692,18347
11693,11777
11694,19852
11697,3934
11701,26129
11702,14213
11703,16109
11704,39276
11705,7944
11706,61775
11709,6544
11710,33777
11713,10272
11714,22020
11715,4687
11716,10445
11717,60091
11718,3050
11719,3457
11720,28652
11721,6187
11722,34937
11724,3164
11725,28395
11726,19560
11727,28676
11729,27565
11730,14421
11731,29633
11732,3331
11733,18580
11735,31350
11738,17440
11739,1202
11740,9185
11741,27349
11742,13145
11743,41106
11746,66075
11747,19144
11749,3210
11751,14722
11752,9430
11753,11809
11754,18497
11755,12268
11756,42021
11757,45063
11758,52582
11762,21850
11763,28018
11764,13105
11765,734
11766,12480
11767,14303
11768,21505
11769,9288
11770,137
11771,9696
11772,43890
11776,23873
11777,8804
11778,12564
11779,37825
11780,14880
11782,15363
11783,20807
11784,24394
11786,6296
11787,34897
11788,16534
11789,7812
11790,18220
11791,24595
11792,8439
11793,31553
11794,3165
11795,25473
11796,3841
11797,8439
11798,15243
11801,38578
11803,27227
11804,4894
11901,26440
11930,1300
11931,146
11932,1360
11933,6682
11934,7117
11935,3206
11937,15112
11939,896
11940,5105
11941,1951
11942,4513
11944,3914
11946,13791
11947,406
11948,1098
11949,14362
11950,16170
11951,13573
11952,4497
11953,13256
11954,3248
11955,3212
11956,330
11957,702
11958,615
11959,911
11960,1062
11961,12027
11962,479
11963,6445
11964,1786
11965,505
11967,26361
11968,11235
11970,500
11971,5582
11972,1301
11973,9
11975,402
11976,1518
11977,2306
11978,3179
11980,4899
12007,60
12008,489
12009,7052
12010,27872
12015,2964
12017,428
12018,7834
12019,14541
12020,30616
12022,881
12023,2161
12024,31
12025,5420
12027,3793
12028,1155
12029,1101
12031,174
12032,826
12033,7673
12035,788
12036,226
12037,3919
12040,110
12041,478
12042,267
12043,8312
12045,574
12046,808
12047,19144
12051,6988
12052,1556
12053,4528
12054,16392
12056,2283
12057,1805
12058,1432
12059,1605
12060,1474
12061,8818
12062,1756
12063,440
12064,555
12065,41205
12066,2117
12067,1487
12068,3147
12069,252
12070,1385
12071,261
12072,2856
12074,2921
12075,3293
12076,1479
12077,6124
12078,23085
12083,3706
12084,4082
12085,403
12086,1816
12087,1059
12089,65
12090,6059
12092,1280
12093,1637
12094,2237
12095,12176
12106,2151
12108,410
12110,21389
12115,182
12116,1885
12117,3196
12118,13599
12120,597
12121,1900
12122,4489
12123,5041
12124,588
12125,1348
12130,978
12131,112
12132,333
12134,3448
12136,785
12137,1653
12138,3122
12139,287
12140,1685
12143,5055
12144,20141
12147,491
12148,4385
12149,2445
12150,893
12151,697
12153,810
12154,2774
12155,1951
12156,837
12157,3987
12158,6237
12159,7574
12160,932
12161,159
12164,348
12165,169
12166,1337
12167,2312
12168,1922
12169,305
12170,4875
12172,403
12173,1731
12174,338
12175,784
12176,195
12177,500
12180,52411
12182,14375
12183,2559
12184,6913
12185,2009
12186,6179
12187,683
12188,10792
12189,17222
12190,659
12192,1692
12193,1989
12194,206
12195,152
12196,2996
12197,2180
12198,7750
12202,9565
12203,28874
12204,7179
12205,26215
12206,16216
12207,1924
12208,20115
12209,9943
12210,10093
12211,10838
12222,6489
12302,26490
12303,29136
12304,20694
12305,5661
12306,25040
12307,7636
12308,15043
12309,28395
12401,34032
12404,3343
12405,773
12406,804
12407,169
12409,784
12410,388
12411,488
12412,665
12413,2893
12414,10157
12416,277
12417,575
12418,523
12419,717
12420,357
12421,462
12422,332
12423,1083
12424,244
12427,568
12428,6490
12429,273
12430,1170
12431,1353
12432,486
12433,471
12434,733
12435,323
12436,414
12438,58
12439,302
12440,1942
12441,114
12442,934
12443,3736
12444,483
12446,4980
12448,379
12449,3165
12450,178
12451,1636
12452,207
12453,364
12454,295
12455,1881
12456,625
12457,742
12458,3177
12459,155
12460,275
12461,1604
12463,1454
12464,991
12465,260
12466,2429
12468,1005
12469,672
12470,530
12471,208
12472,1541
12473,844
12474,1129
12475,349
12477,18475
12480,629
12481,1334
12482,662
12483,252
12484,2678
12485,851
12486,1502
12487,3219
12489,1278
12490,110
12491,1645
12492,268
12493,487
12494,751
12495,260
12496,1597
12498,4723
12501,2413
12502,1139
12503,760
12504,1393
12507,164
12508,19444
12512,123
12513,628
12514,2882
12515,1540
12516,1812
12517,499
12518,5716
12520,3038
12521,1623
12522,5076
12523,1768
12524,15203
12525,3257
12526,3610
12527,147
12528,12995
12529,2736
12530,123
12531,3531
12533,25056
12534,17348
12538,14341
12540,7699
12542,5782
12543,2964
12545,4549
12546,2985
12547,2833
12548,1468
12549,10026
12550,53669
12553,24044
12561,17959
12563,8015
12564,7197
12565,1462
12566,10606
12567,2798
12569,9704
12570,7623
12571,9760
12572,8585
12574,324
12575,2234
12577,2003
12578,2380
12580,4319
12581,2221
12582,6142
12583,2421
12585,873
12586,12375
12589,17006
12590,34592
12592,1452
12594,4244
12601,42451
12603,41973
12604,585
12701,11152
12719,1190
12720,165
12721,6574
12722,152
12723,1793
12724,240
12725,272
12726,1134
12729,1858
12732,751
12733,1445
12734,852
12736,116
12737,1871
12738,320
12740,1850
12741,344
12742,180
12743,374
12745,175
12746,924
12747,1696
12748,2025
12749,294
12750,184
12751,1046
12752,238
12754,6998
12758,3995
12759,1635
12760,473
12762,511
12763,930
12764,1765
12765,876
12766,421
12767,124
12768,1108
12769,249
12770,292
12771,14245
12775,2263
12776,2102
12777,755
12778,623
12779,2438
12780,2285
12781,305
12783,1648
12784,94
12785,1014
12786,654
12787,441
12788,2879
12789,1821
12790,4446
12791,719
12792,327
12801,14402
12803,7405
12804,25724
12808,301
12809,3427
12810,620
12811,125
12812,147
12814,1535
12815,849
12816,4500
12817,2224
12819,394
12821,2746
12822,6085
12823,235
12824,878
12827,3821
12828,9164
12831,17239
12832,6908
12833,4347
12834,6474
12835,2562
12836,560
12837,849
12838,603
12839,13354
12841,75
12842,1127
12843,593
12844,197
12845,4760
12846,3256
12847,595
12849,378
12850,2808
12851,359
12852,423
12853,1696
12855,253
12856,185
12857,491
12858,58
12859,2198
12860,739
12861,604
12862,17
12863,529
12864,36
12865,3605
12866,35858
12870,1468
12871,4012
12872,28
12873,719
12874,136
12878,699
12883,4860
12884,478
12885,4515
12886,263
12887,4888
12901,32795
12903,1131
12910,2130
12911,35
12912,1972
12913,1145
12914,1028
12916,2100
12917,1388
12918,2361
12919,2990
12920,2808
12921,2379
12922,65
12923,616
12924,155
12926,2187
12927,213
12928,1997
12929,3913
12930,629
12932,1167
12933,17
12934,1056
12935,1726
12936,587
12937,1548
12939,203
12941,1410
12942,636
12943,414
12944,4038
12945,634
12946,5336
12950,917
12952,533
12953,15529
12955,376
12956,1235
12957,1708
12958,1903
12959,1356
12960,1126
12961,179
12962,5414
12964,160
12965,510
12966,2871
12967,1215
12969,417
12970,958
12972,6271
12973,182
12974,1560
12975,255
12976,257
12977,1753
12978,402
12979,2265
12980,1273
12981,2235
12983,7261
12985,1066
12986,5993
12987,193
12989,994
12992,4732
12993,1588
12996,2039
12997,1223
12998,508
13020,149
13021,38039
13024,1733
13026,1872
13027,31091
13028,1340
13029,7034
13030,3865
13031,15094
13032,12571
13033,3500
13034,1954
13035,8459
13036,8574
13037,8715
13039,17353
13040,2725
13041,10648
13042,2330
13044,2487
13045,29447
13051,152
13052,1637
13053,4937
13054,1552
13057,14527
13060,2750
13061,1028
13062,170
13063,1875
13064,64
13066,11956
13068,5321
13069,24494
13071,1008
13072,1111
13073,6293
13074,4428
13076,2384
13077,6613
13078,9464
13080,3577
13081,1141
13082,4778
13083,1784
13084,4344
13087,160
13088,21242
13090,29814
13092,2567
13101,2470
13102,85
13103,326
13104,15261
13108,6066
13110,2306
13111,1681
13112,1949
13113,284
13114,6288
13115,220
13116,3356
13117,187
13118,6293
13120,2295
13122,1161
13123,307
13124,122
13126,36274
13131,3855
13132,4212
13134,118
13135,6543
13136,525
13138,61
13140,4428
13141,592
13142,6323
13143,2837
13144,1515
13145,1896
13146,2391
13147,1256
13148,10489
13152,7720
13153,391
13155,651
13156,1966
13157,677
13158,1838
13159,5123
13160,1992
13162,378
13163,329
13164,2313
13165,10414
13166,5517
13167,3319
13202,5410
13203,15446
13204,19638
13205,18468
13206,16038
13207,13694
13208,22336
13209,12819
13210,27387
13211,6378
13212,19784
13214,8450
13215,14681
13219,14585
13224,8732
13290,0
13301,96
13302,1600
13303,1120
13304,1657
13305,289
13308,3589
13309,5712
13310,616
13312,322
13313,523
13314,432
13315,1404
13316,6339
13317,3686
13318,1313
13319,1066
13320,1977
13321,1029
13322,1061
13323,10845
13324,2130
13325,854
13326,5292
13327,2014
13328,1252
13329,3814
13331,183
13332,2421
13333,60
13334,1359
13335,1575
13337,774
13338,1182
13339,6805
13340,8012
13341,99
13342,164
13343,1631
13345,174
13346,6607
13348,1447
13350,9578
13352,63
13353,82
13354,3287
13355,894
13357,10829
13360,331
13361,810
13362,59
13363,2275
13364,239
13365,8638
13367,8560
13368,1098
13402,1521
13403,7295
13404,230
13406,717
13407,5312
13408,4206
13409,2344
13410,235
13411,3153
13413,15128
13415,77
13416,2244
13417,3166
13418,249
13420,1240
13421,13777
13424,2612
13425,1934
13428,1561
13431,2036
13433,1789
13435,283
13436,105
13437,458
13438,3740
13439,3850
13440,41765
13441,51
13450,104
13452,4451
13454,819
13456,4087
13459,2186
13460,4349
13461,2973
13464,1173
13468,438
13469,838
13470,717
13471,3513
13472,304
13473,754
13475,25
13476,2961
13477,1435
13478,3024
13480,3426
13483,254
13484,172
13485,1114
13486,797
13488,96
13489,647
13490,1344
13491,3572
13492,11280
13493,2060
13494,308
13495,2080
13501,37240
13502,32443
13601,37270
13602,3881
13603,9758
13605,4694
13606,2689
13607,1757
13608,1698
13612,2817
13613,2669
13614,354
13615,1250
13616,1864
13617,11100
13618,1678
13619,10691
13620,2171
13621,638
13622,2378
13623,48
13624,5367
13625,1848
13626,2242
13628,214
13630,1500
13633,341
13634,3923
13635,1077
13636,278
13637,4459
13638,371
13639,243
13640,266
13641,90
13642,9937
13643,19
13646,2179
13647,67
13648,2393
13650,1356
13651,123
13652,1783
13654,2431
13655,3486
13656,2835
13658,2324
13659,585
13660,1869
13661,1625
13662,16131
13664,390
13665,877
13666,261
13667,3132
13668,3279
13669,16068
13670,426
13672,600
13673,2225
13674,124
13675,160
13676,16459
13677,93
13678,209
13679,1831
13680,1232
13681,880
13682,865
13684,1115
13685,2239
13687,470
13690,821
13691,3142
13692,23
13693,492
13694,1480
13695,133
13696,87
13697,2250
13730,2758
13731,1129
13732,8041
13733,5116
13734,2264
13736,2311
13739,938
13740,538
13743,3750
13744,1125
13746,2510
13748,3741
13750,1074
13751,187
13752,762
13753,5685
13754,3253
13755,1209
13756,602
13757,1034
13760,42907
13774,200
13775,1599
13776,497
13777,720
13778,5846
13780,1027
13782,740
13783,2625
13784,171
13786,459
13787,3596
13788,978
13790,18261
13794,105
13795,3749
13796,1216
13797,2219
13801,1381
13802,706
13803,3926
13804,388
13806,199
13807,1176
13808,1729
13809,1500
13810,1128
13811,4282
13812,2315
13813,956
13815,13611
13820,21830
13825,3387
13826,58
13827,11510
13830,4843
13832,703
13833,4192
13834,117
13835,1494
13838,4264
13839,1386
13841,523
13842,693
13843,1858
13844,719
13845,81
13846,299
13847,65
13849,4420
13850,21211
13856,6445
13859,180
13860,92
13861,421
13862,4121
13863,688
13864,1130
13865,6282
13901,19285
13902,6177
13903,18354
13904,9198
13905,27106
14001,9275
14004,12388
14005,1969
14006,9715
14008,1459
14009,5567
14011,9718
14012,2332
14013,1717
14020,22467
14024,1660
14025,3004
14026,660
14028,1578
14030,1791
14031,8990
14032,7838
14033,2190
14034,2719
14035,122
14036,5131
14037,1144
14039,101
14040,2185
14041,235
14042,3911
14043,24130
14047,6358
14048,14592
14051,19262
14052,16875
14054,1329
14055,1380
14057,7906
14058,2257
14059,8758
14060,439
14061,342
14062,3265
14063,14523
14065,1879
14066,1299
14067,4947
14068,6519
14069,837
14070,6599
14072,20037
14075,40735
14080,4282
14081,2998
14082,423
14085,7274
14086,31140
14091,1069
14092,10510
14094,49665
14098,2913
14101,1831
14102,1263
14103,10895
14105,4496
14108,5729
14109,1117
14111,3306
14112,84
14113,688
14120,43911
14125,3713
14126,575
14127,28978
14129,1564
14130,260
14131,5219
14132,6117
14134,104
14135,117
14136,4901
14138,1991
14139,2107
14141,7522
14143,1186
14145,1588
14150,40330
14167,1647
14168,35
14169,150
14170,2263
14171,2056
14172,3145
14173,389
14174,5680
14201,11346
14202,3869
14203,1587
14204,8581
14206,20159
14207,23218
14208,10670
14209,7682
14210,14488
14211,22300
14212,10425
14213,24276
14214,19527
14215,39566
14216,22004
14217,22489
14218,18468
14219,11319
14220,23753
14221,50691
14222,13812
14223,21943
14224,38614
14225,32229
14226,28387
14227,22473
14228,20499
14261,5713
14301,12437
14302,49
14303,5775
14304,29472
14305,16526
14411,14130
14414,6981
14415,132
14416,3751
14418,1304
14420,20101
14422,2438
14423,4734
14424,26060
14425,10662
14427,1920
14428,7948
14432,5515
14433,4549
14435,2909
14437,11205
14441,320
14445,7871
14450,40181
14454,10850
14456,19535
14462,645
14464,7474
14466,1699
14467,8908
14468,17571
14469,6151
14470,7933
14471,2630
14472,8458
14475,232
14476,2260
14477,1712
14478,1582
14479,270
14480,822
14481,1796
14482,8052
14485,4194
14486,306
14487,5942
14489,6960
14502,10546
14504,1651
14505,5329
14506,1308
14507,1332
14510,4640
14511,480
14512,4649
14513,13640
14514,6173
14516,2317
14517,2832
14519,11429
14521,2710
14522,9412
14525,2828
14526,19266
14527,12424
14529,65
14530,5464
14532,4333
14533,1973
14534,30510
14536,678
14537,204
14539,239
14541,4092
14542,95
14543,3100
14544,2075
14545,172
14546,4638
14548,4178
14549,90
14550,1500
14551,5491
14555,958
14559,17792
14560,2140
14561,3049
14564,14180
14568,6003
14569,6024
14571,1156
14572,5002
14580,49156
14585,114
14586,10195
14588,749
14589,7718
14590,5361
14591,1720
14592,110
14604,1717
14605,12537
14606,27734
14607,16022
14608,12190
14609,41781
14610,13422
14611,17187
14612,33671
14613,14638
14614,1224
14615,15891
14616,27462
14617,22024
14618,22034
14619,14587
14620,24024
14621,32914
14622,11692
14623,26816
14624,35559
14625,10083
14626,28930
14627,2320
14701,39584
14706,6183
14707,234
14708,183
14709,1508
14710,3482
14711,1740
14712,3280
14714,480
14715,2701
14716,3049
14717,623
14718,2135
14719,3450
14720,662
14721,229
14722,145
14723,1282
14724,2504
14726,2137
14727,5324
14728,1015
14729,940
14731,1530
14732,205
14733,3740
14735,2714
14736,276
14737,4181
14738,3554
14739,2858
14740,1306
14741,1833
14742,252
14743,1761
14744,2011
14747,2254
14748,736
14750,4268
14752,167
14753,1144
14754,656
14755,2875
14756,107
14757,3431
14760,18242
14767,2053
14769,903
14770,2915
14772,4173
14774,150
14775,2496
14777,650
14778,1453
14779,6770
14781,2179
14782,2364
14783,314
14784,1024
14787,4929
14788,158
14801,5407
14802,4117
14803,1157
14804,1453
14805,1083
14806,2232
14807,3017
14808,586
14809,2517
14810,11966
14812,3436
14813,2477
14814,1893
14815,935
14816,511
14817,2341
14818,1715
14819,724
14820,778
14821,3277
14822,1145
14823,3683
14824,666
14825,911
14826,2179
14827,188
14830,19402
14836,990
14837,5557
14838,1944
14839,787
14840,2996
14841,904
14842,926
14843,12683
14845,19743
14846,780
14847,2347
14850,62651
14853,2755
14854,27
14855,950
14856,211
14858,1585
14859,1018
